8,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2014OCPY03_279_22,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_23,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_23,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_23,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_24,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_24,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_24,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_25,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_25,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_25,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_26,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_26,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_26,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_27,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_27,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_27,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_28,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_28,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_28,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_29,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_29,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_29,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_30,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_30,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_30,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_31,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_31,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_31,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_211_32,Su_2014_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_211_32,Su_2014_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_279_32,Su_2014_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_01,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_01,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_01,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_01,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_01,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_02,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_02,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_02,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_02,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_02,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_02,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_03,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_03,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_03,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_03,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_03,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_03,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_04,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_04,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_04,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_04,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_04,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_04,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_05,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_05,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_05,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_05,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_05,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_05,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_06,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_06,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_06,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_06,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_06,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_07,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_07,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_07,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_07,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_07,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_08,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_08,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_08,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_08,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_08,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_09,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_09,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_09,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_09,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_09,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_09,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_10,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_10,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_10,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_10,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_10,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_11,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_11,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_11,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_11,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_11,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_12,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_12,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_12,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_12,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_12,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_13,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_13,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_13,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_13,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_13,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_14,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_14,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_14,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_14,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_14,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_15,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_15,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_15,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_15,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_15,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_16,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_16,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_16,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_16,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_16,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_16,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_17,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_17,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_17,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_17,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_17,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_17,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_18,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_18,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_18,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_18,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_18,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_19,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_19,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_19,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_19,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_19,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_20,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_20,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_20,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_645_20,Su_2013_Y_13_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_645_20,Su_2013_Y_15_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_645_20,Su_2013_Y_14_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_21,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_21,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_21,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_22,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_22,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_22,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_23,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_23,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_23,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_24,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_24,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_24,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_25,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_25,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_25,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_26,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_26,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_26,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_27,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_27,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_27,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_28,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_28,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_28,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_29,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_29,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_29,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_358_30,Su_2014_Y_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_30,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_377_30,Su_2014_Y_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_31,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_377_32,Su_2014_Y_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_01,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_01,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_01,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_01,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_02,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_02,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_02,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_332_02,Su_2013_Y_14_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_02,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_02,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_03,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_03,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_03,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_332_03,Su_2013_Y_14_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_03,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_03,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_04,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_04,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_04,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_04,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_04,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_05,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_05,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_05,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_05,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_332_05,Su_2013_Y_14_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_05,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_06,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_06,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_06,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_06,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_06,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_07,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_07,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_07,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_07,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_07,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_08,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_08,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_08,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_08,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_08,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_09,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_09,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_09,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_09,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_09,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_10,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_10,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_10,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_332_10,Su_2013_Y_14_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_10,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_10,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_11,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_11,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_11,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_11,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_11,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_12,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_12,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_12,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_12,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y14_332_12,Su_2013_Y_14_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_12,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY01_255_13,Su_2014_Y_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY02_279_13,Su_2014_Y_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014OCPY03_311_13,Su_2014_Y_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y13_332_13,Su_2013_Y_13_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y15_332_13,Su_2013_Y_15_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
